Index,Date, Dcount ,Close, Delta 
DAX,40182,253,6.05E+03,1.53E-02
GSPC,40182,253,1.13E+03,1.60E-02
IXIC,40182,253,2.31E+03,1.73E-02
HSI,40191,254,2.17E+04,-2.59E-02
N225,40197,254,1.08E+04,-8.30E-03
DAX,40183,254,6.03E+03,-2.70E-03
DJI,40183,254,1.06E+04,-1.10E-03
IXIC,40183,254,2.31E+03,1.00E-04
SSE,40193,254,3.22E+03,2.70E-03
GSPC,40183,254,1.14E+03,3.10E-03
CAC,40176,254,3.96E+03,3.30E-03
FTSE,40170,254,5.37E+03,8.20E-03
AUX,40171,254,1.10E+03,1.16E-02
CAC,40177,255,3.94E+03,-6.20E-03
IXIC,40184,255,2.30E+03,-3.30E-03
N225,40198,255,1.07E+04,-2.50E-03
HSI,40192,255,2.17E+04,-1.50E-03
DJI,40184,255,1.06E+04,2.00E-04
DAX,40184,255,6.03E+03,4.00E-04
GSPC,40184,255,1.14E+03,5.00E-04
AUX,40175,255,1.11E+03,1.20E-03
SSE,40196,255,3.24E+03,4.00E-03
FTSE,40171,255,5.40E+03,5.60E-03
AUX,40176,256,1.10E+03,-6.60E-03
HSI,40193,256,2.17E+04,-2.90E-03
DAX,40185,256,6.02E+03,-2.50E-03
IXIC,40185,256,2.30E+03,-5.00E-04
CAC,40178,256,3.94E+03,2.00E-04
SSE,40197,256,3.25E+03,3.00E-03
DJI,40185,256,1.06E+04,3.10E-03
GSPC,40185,256,1.14E+03,4.00E-03
N225,40199,256,1.09E+04,1.22E-02
FTSE,40175,256,5.40E+03,0
SSE,40198,257,3.15E+03,-2.93E-02
N225,40200,257,1.06E+04,-2.56E-02
HSI,40196,257,2.15E+04,-9.00E-03
AUX,40177,257,1.09E+03,-6.00E-03
DJI,40186,257,1.06E+04,1.10E-03
GSPC,40186,257,1.14E+03,2.90E-03
DAX,40186,257,6.04E+03,3.00E-03
FTSE,40176,257,5.44E+03,6.50E-03
IXIC,40186,257,2.32E+03,7.40E-03
CAC,40182,257,4.01E+03,1.97E-02
N225,40203,258,1.05E+04,-7.40E-03
FTSE,40177,258,5.40E+03,-7.30E-03
IXIC,40189,258,2.31E+03,-2.10E-03
CAC,40183,258,4.01E+03,-3.00E-04
DAX,40189,258,6.04E+03,5.00E-04
GSPC,40189,258,1.15E+03,1.70E-03
SSE,40199,258,3.16E+03,2.20E-03
AUX,40178,258,1.10E+03,4.20E-03
DJI,40189,258,1.07E+04,4.30E-03
HSI,40197,258,2.17E+04,1.02E-02
HSI,40198,259,2.13E+04,-1.81E-02
N225,40204,259,1.03E+04,-1.78E-02
DAX,40190,259,5.94E+03,-1.61E-02
IXIC,40190,259,2.28E+03,-1.30E-02
SSE,40200,259,3.13E+03,-9.60E-03
GSPC,40190,259,1.14E+03,-9.40E-03
DJI,40190,259,1.06E+04,-3.40E-03
CAC,40184,259,4.02E+03,1.20E-03
FTSE,40178,259,5.41E+03,2.80E-03
AUX,40182,259,1.12E+03,1.78E-02
HSI,40199,260,2.09E+04,-1.99E-02
SSE,40203,260,3.09E+03,-1.09E-02
N225,40205,260,1.03E+04,-7.10E-03
AUX,40183,260,1.12E+03,9.00E-04
CAC,40185,260,4.02E+03,1.80E-03
DAX,40191,260,5.96E+03,3.40E-03
DJI,40191,260,1.07E+04,5.00E-03
GSPC,40191,260,1.15E+03,8.30E-03
IXIC,40191,260,2.31E+03,1.12E-02
FTSE,40182,260,5.50E+03,1.61E-02
SSE,40204,261,3.02E+03,-2.42E-02
HSI,40200,261,2.07E+04,-6.50E-03
GSPC,40192,261,1.15E+03,2.40E-03
DJI,40192,261,1.07E+04,2.80E-03
IXIC,40192,261,2.32E+03,3.80E-03
FTSE,40183,261,5.52E+03,4.00E-03
DAX,40192,261,5.99E+03,4.30E-03
CAC,40186,261,4.05E+03,5.10E-03
N225,40206,261,1.04E+04,1.58E-02
AUX,40184,261,1.14E+03,1.82E-02
N225,40207,262,1.02E+04,-2.08E-02
DAX,40193,262,5.88E+03,-1.89E-02
IXIC,40193,262,2.29E+03,-1.24E-02
SSE,40205,262,2.99E+03,-1.09E-02
GSPC,40193,262,1.14E+03,-1.08E-02
DJI,40193,262,1.06E+04,-9.40E-03
AUX,40185,262,1.13E+03,-6.20E-03
HSI,40203,262,2.06E+04,-6.20E-03
CAC,40189,262,4.04E+03,-5.00E-04
FTSE,40184,262,5.53E+03,1.40E-03
HSI,40204,263,2.01E+04,-2.38E-02
CAC,40190,263,4.00E+03,-1.06E-02
FTSE,40185,263,5.53E+03,-6.00E-04
N225,40210,263,1.02E+04,7.00E-04
SSE,40206,263,2.99E+03,2.50E-03
AUX,40186,263,1.14E+03,5.80E-03
DAX,40196,263,5.92E+03,7.20E-03
DJI,40197,263,1.07E+04,1.09E-02
GSPC,40197,263,1.15E+03,1.25E-02
IXIC,40197,263,2.32E+03,1.42E-02
IXIC,40198,264,2.29E+03,-1.26E-02
DJI,40198,264,1.06E+04,-1.14E-02
GSPC,40198,264,1.14E+03,-1.06E-02
HSI,40205,264,2.00E+04,-3.80E-03
SSE,40207,264,2.99E+03,-1.60E-03
CAC,40191,264,4.00E+03,2.00E-04
FTSE,40186,264,5.53E+03,1.40E-03
DAX,40197,264,5.98E+03,9.80E-03
AUX,40189,264,1.15E+03,1.18E-02
N225,40211,264,1.04E+04,1.63E-02
DAX,40198,265,5.85E+03,-2.09E-02
DJI,40199,265,1.04E+04,-2.01E-02
AUX,40190,265,1.13E+03,-1.99E-02
GSPC,40199,265,1.12E+03,-1.89E-02
SSE,40210,265,2.94E+03,-1.60E-02
IXIC,40199,265,2.27E+03,-1.12E-02
FTSE,40189,265,5.54E+03,7.00E-04
N225,40212,265,1.04E+04,3.20E-03
CAC,40192,265,4.02E+03,3.70E-03
HSI,40206,265,2.04E+04,1.61E-02
IXIC,40200,266,2.21E+03,-2.67E-02
GSPC,40200,266,1.09E+03,-2.21E-02
DJI,40200,266,1.02E+04,-2.09E-02
DAX,40199,266,5.75E+03,-1.79E-02
CAC,40193,266,3.95E+03,-1.53E-02
HSI,40207,266,2.01E+04,-1.15E-02
FTSE,40190,266,5.50E+03,-7.10E-03
N225,40213,266,1.04E+04,-4.60E-03
SSE,40211,266,2.93E+03,-2.30E-03
AUX,40191,266,1.14E+03,7.90E-03
N225,40214,267,1.01E+04,-2.89E-02
DAX,40200,267,5.70E+03,-9.00E-03
FTSE,40191,267,5.47E+03,-4.60E-03
DJI,40203,267,1.02E+04,2.30E-03
IXIC,40203,267,2.21E+03,2.50E-03
AUX,40192,267,1.14E+03,4.00E-03
GSPC,40203,267,1.10E+03,4.60E-03
CAC,40196,267,3.98E+03,5.80E-03
HSI,40210,267,2.02E+04,6.10E-03
SSE,40212,267,3.00E+03,2.36E-02
DAX,40203,268,5.63E+03,-1.12E-02
N225,40217,268,9.95E+03,-1.05E-02
AUX,40193,268,1.13E+03,-9.40E-03
GSPC,40204,268,1.09E+03,-4.20E-03
IXIC,40204,268,2.20E+03,-3.20E-03
SSE,40213,268,3.00E+03,-2.80E-03
DJI,40204,268,1.02E+04,-3.00E-04
HSI,40211,268,2.03E+04,1.40E-03
FTSE,40192,268,5.50E+03,4.50E-03
CAC,40197,268,4.01E+03,8.10E-03
CAC,40198,269,3.93E+03,-2.01E-02
SSE,40214,269,2.94E+03,-1.87E-02
FTSE,40193,269,5.46E+03,-7.80E-03
N225,40218,269,9.93E+03,-1.90E-03
AUX,40196,269,1.13E+03,2.40E-03
DJI,40205,269,1.02E+04,4.10E-03
GSPC,40205,269,1.10E+03,4.90E-03
DAX,40204,269,5.67E+03,6.70E-03
IXIC,40205,269,2.22E+03,8.00E-03
HSI,40212,269,2.07E+04,2.22E-02
IXIC,40206,270,2.18E+03,-1.91E-02
HSI,40213,270,2.03E+04,-1.84E-02
CAC,40199,270,3.86E+03,-1.70E-02
GSPC,40206,270,1.08E+03,-1.18E-02
DJI,40206,270,1.01E+04,-1.13E-02
DAX,40205,270,5.64E+03,-4.50E-03
SSE,40217,270,2.94E+03,-1.40E-03
N225,40219,270,9.96E+03,3.10E-03
AUX,40197,270,1.14E+03,4.00E-03
FTSE,40196,270,5.49E+03,7.10E-03
HSI,40214,271,1.97E+04,-3.33E-02
AUX,40198,271,1.11E+03,-2.32E-02
DAX,40206,271,5.54E+03,-1.82E-02
IXIC,40207,271,2.15E+03,-1.45E-02
CAC,40200,271,3.82E+03,-1.07E-02
GSPC,40207,271,1.07E+03,-9.80E-03
DJI,40207,271,1.01E+04,-5.20E-03
FTSE,40197,271,5.51E+03,3.40E-03
SSE,40218,271,2.95E+03,4.70E-03
N225,40221,271,1.01E+04,1.29E-02
FTSE,40198,272,5.42E+03,-1.67E-02
AUX,40199,272,1.09E+03,-1.59E-02
CAC,40203,272,3.78E+03,-1.02E-02
N225,40224,272,1.00E+04,-7.80E-03
HSI,40217,272,1.96E+04,-5.80E-03
IXIC,40210,272,2.17E+03,1.11E-02
SSE,40219,272,2.98E+03,1.14E-02
DJI,40210,272,1.02E+04,1.17E-02
DAX,40207,272,5.61E+03,1.24E-02
GSPC,40210,272,1.09E+03,1.43E-02
FTSE,40199,273,5.34E+03,-1.58E-02
AUX,40200,273,1.09E+03,-1.10E-03
SSE,40220,273,2.99E+03,1.00E-03
N225,40225,273,1.00E+04,2.10E-03
CAC,40204,273,3.81E+03,6.70E-03
DAX,40210,273,5.65E+03,8.10E-03
IXIC,40211,273,2.19E+03,8.70E-03
DJI,40211,273,1.03E+04,1.09E-02
HSI,40218,273,1.98E+04,1.22E-02
GSPC,40211,273,1.10E+03,1.30E-02
CAC,40205,274,3.76E+03,-1.24E-02
FTSE,40200,274,5.30E+03,-6.00E-03
GSPC,40212,274,1.10E+03,-5.50E-03
DJI,40212,274,1.03E+04,-2.60E-03
IXIC,40212,274,2.19E+03,4.00E-04
AUX,40203,274,1.10E+03,4.80E-03
DAX,40211,274,5.71E+03,9.80E-03
SSE,40221,274,3.02E+03,1.09E-02
HSI,40220,274,2.03E+04,2.53E-02
N225,40226,274,1.03E+04,2.72E-02
GSPC,40213,275,1.06E+03,-3.11E-02
IXIC,40213,275,2.13E+03,-2.99E-02
DJI,40213,275,1.00E+04,-2.61E-02
CAC,40206,275,3.69E+03,-1.89E-02
FTSE,40203,275,5.26E+03,-8.10E-03
DAX,40212,275,5.67E+03,-6.60E-03
SSE,40231,275,3.00E+03,-4.90E-03
HSI,40221,275,2.03E+04,-1.10E-03
AUX,40204,275,1.10E+03,-2.00E-04
N225,40227,275,1.03E+04,2.80E-03
DAX,40213,276,5.53E+03,-2.45E-02
N225,40228,276,1.01E+04,-2.05E-02
AUX,40205,276,1.09E+03,-8.50E-03
SSE,40232,276,2.98E+03,-6.90E-03
DJI,40214,276,1.00E+04,1.00E-03
GSPC,40214,276,1.07E+03,2.90E-03
FTSE,40204,276,5.28E+03,3.20E-03
IXIC,40214,276,2.14E+03,7.40E-03
HSI,40226,276,2.05E+04,1.31E-02
CAC,40207,276,3.74E+03,1.37E-02
DAX,40214,277,5.43E+03,-1.79E-02
FTSE,40205,277,5.22E+03,-1.13E-02
DJI,40217,277,9.91E+03,-1.04E-02
GSPC,40217,277,1.06E+03,-8.90E-03
IXIC,40217,277,2.13E+03,-7.00E-03
HSI,40227,277,2.04E+04,-5.40E-03
AUX,40206,277,1.09E+03,-2.40E-03
CAC,40210,277,3.76E+03,6.00E-03
SSE,40233,277,3.02E+03,1.33E-02
N225,40231,277,1.04E+04,2.74E-02
HSI,40228,278,1.99E+04,-2.59E-02
FTSE,40206,278,5.15E+03,-1.38E-02
AUX,40207,278,1.08E+03,-4.80E-03
N225,40232,278,1.04E+04,-4.70E-03
DAX,40217,278,5.48E+03,9.30E-03
IXIC,40218,278,2.15E+03,1.17E-02
SSE,40234,278,3.06E+03,1.27E-02
GSPC,40218,278,1.07E+03,1.30E-02
CAC,40211,278,3.81E+03,1.33E-02
DJI,40218,278,1.01E+04,1.52E-02
N225,40233,279,1.02E+04,-1.48E-02
CAC,40212,279,3.79E+03,-4.90E-03
SSE,40235,279,3.05E+03,-2.80E-03
GSPC,40219,279,1.07E+03,-2.20E-03
DJI,40219,279,1.00E+04,-2.00E-03
IXIC,40219,279,2.15E+03,-1.40E-03
DAX,40218,279,5.50E+03,2.40E-03
FTSE,40207,279,5.19E+03,8.30E-03
AUX,40210,279,1.11E+03,2.40E-02
HSI,40231,279,2.04E+04,2.43E-02
CAC,40213,280,3.69E+03,-2.75E-02
N225,40234,280,1.01E+04,-9.50E-03
HSI,40233,280,2.05E+04,4.40E-03
DAX,40219,280,5.54E+03,6.90E-03
AUX,40211,280,1.11E+03,7.10E-03
GSPC,40220,280,1.08E+03,9.70E-03
DJI,40220,280,1.01E+04,1.05E-02
FTSE,40210,280,5.25E+03,1.14E-02
SSE,40238,280,3.09E+03,1.18E-02
IXIC,40220,280,2.18E+03,1.38E-02
CAC,40214,281,3.56E+03,-3.40E-02
DAX,40220,281,5.50E+03,-5.90E-03
SSE,40239,281,3.07E+03,-4.80E-03
DJI,40221,281,1.01E+04,-4.40E-03
AUX,40212,281,1.11E+03,-3.50E-03
HSI,40234,281,2.04E+04,-3.30E-03
GSPC,40221,281,1.08E+03,-2.70E-03
N225,40235,281,1.01E+04,2.40E-03
IXIC,40221,281,2.18E+03,2.80E-03
FTSE,40211,281,5.28E+03,6.80E-03
AUX,40213,282,1.06E+03,-4.11E-02
FTSE,40212,282,5.25E+03,-5.70E-03
DAX,40221,282,5.50E+03,-6.00E-04
N225,40238,282,1.02E+04,4.50E-03
SSE,40240,282,3.10E+03,7.80E-03
HSI,40235,282,2.06E+04,1.03E-02
CAC,40217,282,3.61E+03,1.22E-02
IXIC,40225,282,2.21E+03,1.40E-02
DJI,40225,282,1.03E+04,1.68E-02
GSPC,40225,282,1.09E+03,1.80E-02
SSE,40241,283,3.02E+03,-2.38E-02
FTSE,40213,283,5.14E+03,-2.17E-02
AUX,40214,283,1.07E+03,1.00E-03
CAC,40218,283,3.61E+03,1.50E-03
DAX,40224,283,5.51E+03,1.90E-03
DJI,40226,283,1.03E+04,3.90E-03
GSPC,40226,283,1.10E+03,4.20E-03
N225,40239,283,1.02E+04,4.90E-03
IXIC,40226,283,2.23E+03,5.50E-03
HSI,40238,283,2.11E+04,2.17E-02
FTSE,40214,284,5.06E+03,-1.53E-02
HSI,40239,284,2.09E+04,-7.20E-03
AUX,40217,284,1.06E+03,-3.30E-03
SSE,40242,284,3.03E+03,2.50E-03
N225,40240,284,1.03E+04,3.10E-03
CAC,40219,284,3.64E+03,6.30E-03
GSPC,40227,284,1.11E+03,6.60E-03
IXIC,40227,284,2.24E+03,6.90E-03
DJI,40227,284,1.04E+04,8.10E-03
DAX,40225,284,5.59E+03,1.47E-02
N225,40241,285,1.01E+04,-1.05E-02
CAC,40220,285,3.62E+03,-5.20E-03
HSI,40240,285,2.09E+04,-1.40E-03
DJI,40228,285,1.04E+04,9.00E-04
IXIC,40228,285,2.24E+03,1.00E-03
GSPC,40228,285,1.11E+03,2.20E-03
FTSE,40217,285,5.09E+03,6.20E-03
SSE,40245,285,3.05E+03,7.30E-03
DAX,40226,285,5.65E+03,1.01E-02
AUX,40218,285,1.08E+03,1.49E-02
HSI,40241,286,2.06E+04,-1.44E-02
AUX,40219,286,1.07E+03,-6.30E-03
CAC,40221,286,3.60E+03,-4.90E-03
DJI,40231,286,1.04E+04,-1.80E-03
GSPC,40231,286,1.11E+03,-1.00E-03
IXIC,40231,286,2.24E+03,-8.00E-04
FTSE,40218,286,5.11E+03,3.80E-03
SSE,40246,286,3.07E+03,5.20E-03
DAX,40227,286,5.68E+03,5.70E-03
N225,40242,286,1.04E+04,2.20E-02
IXIC,40232,287,2.21E+03,-1.28E-02
GSPC,40232,287,1.09E+03,-1.21E-02
DJI,40232,287,1.03E+04,-9.70E-03
SSE,40247,287,3.05E+03,-6.60E-03
CAC,40224,287,3.61E+03,2.80E-03
FTSE,40219,287,5.13E+03,4.00E-03
DAX,40228,287,5.72E+03,7.30E-03
HSI,40242,287,2.08E+04,1.03E-02
AUX,40220,287,1.09E+03,1.97E-02
N225,40245,287,1.06E+04,2.09E-02
DAX,40231,288,5.69E+03,-5.90E-03
N225,40246,288,1.06E+04,-1.70E-03
AUX,40221,288,1.09E+03,5.00E-04
SSE,40248,288,3.05E+03,8.00E-04
FTSE,40220,288,5.16E+03,5.70E-03
DJI,40233,288,1.04E+04,8.90E-03
GSPC,40233,288,1.11E+03,9.70E-03
IXIC,40233,288,2.24E+03,1.01E-02
CAC,40225,288,3.67E+03,1.66E-02
HSI,40245,288,2.12E+04,1.97E-02
DAX,40232,289,5.60E+03,-1.48E-02
SSE,40249,289,3.01E+03,-1.24E-02
DJI,40234,289,1.03E+04,-5.10E-03
FTSE,40221,289,5.14E+03,-3.70E-03
GSPC,40234,289,1.10E+03,-2.10E-03
IXIC,40234,289,2.23E+03,-8.00E-04
N225,40247,289,1.06E+04,-4.00E-04
HSI,40246,289,2.12E+04,5.00E-04
AUX,40224,289,1.10E+03,6.80E-03
CAC,40226,289,3.73E+03,1.53E-02
SSE,40252,290,2.98E+03,-1.21E-02
HSI,40247,290,2.12E+04,0.00E+00
DJI,40235,290,1.03E+04,4.00E-04
GSPC,40235,290,1.10E+03,1.40E-03
IXIC,40235,290,2.24E+03,1.80E-03
DAX,40233,290,5.62E+03,2.00E-03
FTSE,40224,290,5.17E+03,4.90E-03
CAC,40227,290,3.75E+03,6.10E-03
N225,40248,290,1.07E+04,9.60E-03
AUX,40225,290,1.12E+03,1.64E-02
DAX,40234,291,5.53E+03,-1.48E-02
AUX,40226,291,1.11E+03,-8.70E-03
HSI,40248,291,2.12E+04,9.00E-04
SSE,40253,291,2.99E+03,5.30E-03
CAC,40228,291,3.77E+03,5.80E-03
DJI,40238,291,1.04E+04,7.60E-03
N225,40249,291,1.08E+04,8.10E-03
GSPC,40238,291,1.12E+03,1.02E-02
FTSE,40225,291,5.24E+03,1.48E-02
IXIC,40238,291,2.27E+03,1.58E-02
CAC,40231,292,3.76E+03,-3.40E-03
HSI,40249,292,2.12E+04,-9.00E-04
N225,40252,292,1.08E+04,1.00E-04
DJI,40239,292,1.04E+04,2.00E-04
AUX,40227,292,1.11E+03,3.00E-04
GSPC,40239,292,1.12E+03,2.30E-03
IXIC,40239,292,2.28E+03,3.20E-03
FTSE,40226,292,5.28E+03,6.20E-03
DAX,40235,292,5.60E+03,1.20E-02
SSE,40254,292,3.05E+03,1.93E-02
CAC,40232,293,3.71E+03,-1.32E-02
HSI,40252,293,2.11E+04,-6.20E-03
N225,40253,293,1.07E+04,-2.80E-03
SSE,40255,293,3.05E+03,-1.40E-03
DJI,40240,293,1.04E+04,-9.00E-04
IXIC,40240,293,2.28E+03,0.00E+00
GSPC,40240,293,1.12E+03,4.00E-04
AUX,40228,293,1.12E+03,8.90E-03
FTSE,40227,293,5.33E+03,9.20E-03
DAX,40238,293,5.71E+03,2.06E-02
AUX,40231,294,1.11E+03,-4.90E-03
HSI,40253,294,2.10E+04,-2.70E-03
CAC,40233,294,3.72E+03,2.30E-03
GSPC,40241,294,1.12E+03,3.70E-03
DJI,40241,294,1.04E+04,4.60E-03
IXIC,40241,294,2.29E+03,5.10E-03
FTSE,40228,294,5.36E+03,6.20E-03
SSE,40256,294,3.07E+03,7.10E-03
DAX,40239,294,5.78E+03,1.10E-02
N225,40254,294,1.08E+04,1.17E-02
CAC,40234,295,3.64E+03,-2.02E-02
AUX,40232,295,1.10E+03,-9.60E-03
N225,40255,295,1.07E+04,-9.50E-03
FTSE,40231,295,5.35E+03,-1.10E-03
SSE,40259,295,3.07E+03,2.20E-03
DAX,40240,295,5.82E+03,7.20E-03
DJI,40242,295,1.06E+04,1.17E-02
GSPC,40242,295,1.14E+03,1.40E-02
IXIC,40242,295,2.33E+03,1.48E-02
HSI,40254,295,2.14E+04,1.72E-02
SSE,40260,296,3.05E+03,-7.00E-03
FTSE,40232,296,5.32E+03,-6.90E-03
AUX,40233,296,1.10E+03,-6.30E-03
DAX,40241,296,5.80E+03,-3.90E-03
HSI,40255,296,2.13E+04,-2.50E-03
DJI,40245,296,1.06E+04,-1.30E-03
GSPC,40245,296,1.14E+03,-2.00E-04
IXIC,40245,296,2.33E+03,2.50E-03
N225,40256,296,1.08E+04,7.50E-03
CAC,40235,296,3.71E+03,1.87E-02
N225,40260,297,1.08E+04,-4.70E-03
DJI,40246,297,1.06E+04,1.10E-03
SSE,40261,297,3.06E+03,1.20E-03
GSPC,40246,297,1.14E+03,1.70E-03
HSI,40256,297,2.14E+04,1.90E-03
IXIC,40246,297,2.34E+03,3.60E-03
FTSE,40233,297,5.34E+03,5.20E-03
AUX,40234,297,1.11E+03,9.70E-03
DAX,40242,297,5.88E+03,1.42E-02
CAC,40238,297,3.77E+03,1.64E-02
HSI,40259,298,2.09E+04,-2.05E-02
SSE,40262,298,3.02E+03,-1.23E-02
FTSE,40234,298,5.28E+03,-1.21E-02
DAX,40245,298,5.88E+03,-2.00E-04
DJI,40247,298,1.06E+04,3.00E-04
N225,40261,298,1.08E+04,3.80E-03
GSPC,40247,298,1.15E+03,4.50E-03
IXIC,40247,298,2.36E+03,7.80E-03
AUX,40235,298,1.12E+03,9.80E-03
CAC,40239,298,3.81E+03,1.12E-02
AUX,40238,299,1.12E+03,-5.00E-04
N225,40262,299,1.08E+04,1.30E-03
DAX,40246,299,5.89E+03,1.70E-03
HSI,40260,299,2.10E+04,2.60E-03
IXIC,40248,299,2.37E+03,4.00E-03
GSPC,40248,299,1.15E+03,4.00E-03
DJI,40248,299,1.06E+04,4.20E-03
CAC,40240,299,3.84E+03,8.00E-03
SSE,40263,299,3.06E+03,1.34E-02
FTSE,40235,299,5.35E+03,1.45E-02
CAC,40241,300,3.83E+03,-3.70E-03
IXIC,40249,300,2.37E+03,-3.00E-04
GSPC,40249,300,1.15E+03,-2.00E-04
HSI,40261,300,2.10E+04,1.00E-03
DJI,40249,300,1.06E+04,1.20E-03
DAX,40247,300,5.94E+03,8.60E-03
FTSE,40238,300,5.41E+03,9.60E-03
AUX,40239,300,1.13E+03,1.51E-02
N225,40263,300,1.10E+04,1.55E-02
SSE,40266,300,3.12E+03,2.09E-02
HSI,40262,301,2.08E+04,-1.10E-02
IXIC,40252,301,2.36E+03,-2.30E-03
DAX,40248,301,5.93E+03,-1.40E-03
N225,40266,301,1.10E+04,-9.00E-04
GSPC,40252,301,1.15E+03,5.00E-04
SSE,40267,301,3.13E+03,1.50E-03
DJI,40252,301,1.06E+04,1.60E-03
AUX,40240,301,1.14E+03,5.40E-03
FTSE,40239,301,5.48E+03,1.45E-02
CAC,40242,301,3.91E+03,2.14E-02
AUX,40241,302,1.13E+03,-7.10E-03
SSE,40268,302,3.11E+03,-6.20E-03
CAC,40245,302,3.90E+03,-1.80E-03
DAX,40249,302,5.95E+03,2.80E-03
DJI,40253,302,1.07E+04,4.10E-03
IXIC,40253,302,2.38E+03,6.70E-03
GSPC,40253,302,1.16E+03,7.80E-03
FTSE,40240,302,5.53E+03,9.00E-03
N225,40267,302,1.11E+04,1.01E-02
HSI,40263,302,2.11E+04,1.32E-02
DAX,40252,303,5.90E+03,-7.00E-03
FTSE,40241,303,5.53E+03,-1.10E-03
N225,40268,303,1.11E+04,-6.00E-04
CAC,40246,303,3.91E+03,1.70E-03
AUX,40242,303,1.13E+03,2.30E-03
DJI,40254,303,1.07E+04,4.50E-03
IXIC,40254,303,2.39E+03,4.70E-03
GSPC,40254,303,1.17E+03,5.80E-03
HSI,40266,303,2.12E+04,8.80E-03
SSE,40269,303,3.15E+03,1.23E-02
AUX,40245,304,1.12E+03,-9.10E-03
GSPC,40255,304,1.17E+03,-3.00E-04
IXIC,40255,304,2.39E+03,9.00E-04
SSE,40270,304,3.16E+03,3.30E-03
DJI,40255,304,1.08E+04,4.20E-03
HSI,40267,304,2.14E+04,6.50E-03
CAC,40247,304,3.94E+03,8.60E-03
DAX,40253,304,5.97E+03,1.14E-02
FTSE,40242,304,5.60E+03,1.31E-02
N225,40269,304,1.12E+04,1.39E-02
IXIC,40256,305,2.37E+03,-7.10E-03
HSI,40268,305,2.12E+04,-6.30E-03
GSPC,40256,305,1.16E+03,-5.10E-03
CAC,40248,305,3.93E+03,-3.70E-03
DJI,40256,305,1.07E+04,-3.50E-03
AUX,40246,305,1.12E+03,-2.80E-03
SSE,40274,305,3.16E+03,2.00E-04
FTSE,40245,305,5.61E+03,1.20E-03
N225,40270,305,1.13E+04,3.70E-03
DAX,40254,305,6.02E+03,8.90E-03
AUX,40247,306,1.11E+03,-1.16E-02
SSE,40275,306,3.15E+03,-3.30E-03
DAX,40255,306,6.01E+03,-2.00E-03
FTSE,40246,306,5.60E+03,-8.00E-04
CAC,40249,306,3.93E+03,-4.00E-04
DJI,40259,306,1.08E+04,4.10E-03
N225,40273,306,1.13E+04,4.70E-03
GSPC,40259,306,1.17E+03,5.10E-03
IXIC,40259,306,2.40E+03,8.80E-03
HSI,40269,306,2.15E+04,1.40E-02
SSE,40276,307,3.12E+03,-9.40E-03
CAC,40252,307,3.89E+03,-9.30E-03
DAX,40256,307,5.98E+03,-5.00E-03
N225,40274,307,1.13E+04,-5.00E-03
AUX,40248,307,1.11E+03,1.00E-03
FTSE,40247,307,5.64E+03,6.80E-03
GSPC,40260,307,1.17E+03,7.20E-03
IXIC,40260,307,2.42E+03,8.30E-03
DJI,40260,307,1.09E+04,9.50E-03
HSI,40275,307,2.19E+04,1.82E-02
AUX,40249,308,1.10E+03,-7.10E-03
IXIC,40261,308,2.40E+03,-6.80E-03
GSPC,40261,308,1.17E+03,-5.50E-03
DJI,40261,308,1.08E+04,-4.80E-03
FTSE,40248,308,5.62E+03,-4.10E-03
HSI,40276,308,2.19E+04,-2.80E-03
DAX,40259,308,5.99E+03,8.00E-04
N225,40275,308,1.13E+04,9.00E-04
SSE,40277,308,3.15E+03,8.50E-03
CAC,40253,308,3.94E+03,1.23E-02
N225,40276,309,1.12E+04,-1.10E-02
SSE,40280,309,3.13E+03,-5.10E-03
GSPC,40262,309,1.17E+03,-1.70E-03
IXIC,40262,309,2.40E+03,-6.00E-04
DJI,40262,309,1.08E+04,5.00E-04
FTSE,40249,309,5.63E+03,1.50E-03
CAC,40254,309,3.96E+03,4.80E-03
DAX,40260,309,6.02E+03,5.00E-03
AUX,40252,309,1.11E+03,6.70E-03
HSI,40277,309,2.22E+04,1.56E-02
FTSE,40252,310,5.59E+03,-5.70E-03
CAC,40255,310,3.94E+03,-5.00E-03
HSI,40280,310,2.21E+04,-3.20E-03
IXIC,40263,310,2.40E+03,-1.00E-03
GSPC,40263,310,1.17E+03,7.00E-04
DJI,40263,310,1.09E+04,8.00E-04
N225,40277,310,1.12E+04,3.20E-03
DAX,40261,310,6.04E+03,3.60E-03
SSE,40281,310,3.16E+03,1.02E-02
AUX,40253,310,1.13E+03,1.66E-02
AUX,40254,311,1.12E+03,-6.40E-03
CAC,40256,311,3.93E+03,-3.20E-03
HSI,40281,311,2.21E+04,-1.60E-03
SSE,40282,311,3.17E+03,1.60E-03
IXIC,40266,311,2.40E+03,3.90E-03
DJI,40266,311,1.09E+04,4.20E-03
N225,40280,311,1.13E+04,4.20E-03
FTSE,40253,311,5.62E+03,4.70E-03
GSPC,40266,311,1.17E+03,5.70E-03
DAX,40262,311,6.13E+03,1.56E-02
N225,40281,312,1.12E+04,-8.10E-03
DAX,40263,312,6.12E+03,-2.10E-03
SSE,40283,312,3.16E+03,-4.00E-04
GSPC,40267,312,1.17E+03,0.00E+00
CAC,40259,312,3.93E+03,7.00E-04
HSI,40282,312,2.21E+04,8.00E-04
DJI,40267,312,1.09E+04,1.10E-03
IXIC,40267,312,2.41E+03,2.60E-03
